# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415149776;2594.20;30850.40;66173.95;0.00;21089.05;0.00;200.80;165.68;82.51
axle;60;1415149836;2643.20;4041.40;27605.50;0.00;10810.30;0.00;46.93;41.83;89.13
axle;60;1415149896;2683.73;2995.60;84171.95;0.00;9533.60;0.00;255.85;222.58;87.00
axle;60;1415149956;2673.07;2684.60;46341.65;0.00;15447.30;0.00;54.20;48.58;89.64
axle;60;1415150016;2647.47;2611.53;33371.95;0.00;8495.08;0.00;0.00;0.00;0.00
axle;60;1415150076;2677.33;2614.73;86137.35;0.00;13998.17;0.00;0.00;0.00;0.00
axle;60;1415150136;2660.33;2623.53;53750.90;0.00;9394.18;0.00;0.00;0.00;0.00
axle;60;1415150196;2636.80;2549.40;51104.32;0.00;8570.27;0.00;0.00;0.00;0.00
axle;60;1415150256;2673.07;2594.07;102019.98;0.00;11122.02;0.00;0.00;0.00;0.00
