ctime,relname,pid,mode,granted
1415149060.99375,customer,21834,RowExclusiveLock,t
1415149060.99375,lineitem,21831,RowExclusiveLock,t
1415149060.99375,orders,21836,RowExclusiveLock,t
1415149060.99375,part,21833,RowExclusiveLock,t
1415149060.99375,partsupp,21830,RowExclusiveLock,t
1415149060.99375,partsupp,21830,ExclusiveLock,t
1415149060.99375,pg_locks,21865,AccessShareLock,t
1415149060.99375,pg_stat_activity,21862,AccessShareLock,t
1415149060.99375,pg_stat_all_indexes,21864,AccessShareLock,t
1415149060.99375,pg_stat_all_tables,21863,AccessShareLock,t
1415149060.99375,pg_stat_database,21861,AccessShareLock,t
1415149060.99375,pg_statio_all_indexes,21864,AccessShareLock,t
1415149060.99375,pg_statio_all_tables,21863,AccessShareLock,t
1415149060.99375,supplier,21829,RowExclusiveLock,t
1415149120.99527,lineitem,21831,RowExclusiveLock,t
1415149120.99527,orders,21923,AccessExclusiveLock,t
1415149120.99527,orders,21924,ShareLock,f
1415149120.99527,orders,21925,ShareLock,f
1415149120.99527,orders,21923,ShareLock,t
1415149120.99527,pg_locks,21934,AccessShareLock,t
1415149120.99527,pg_stat_activity,21936,AccessShareLock,t
1415149120.99527,pg_stat_all_indexes,21938,AccessShareLock,t
1415149120.99527,pg_stat_all_tables,21935,AccessShareLock,t
1415149120.99527,pg_stat_database,21937,AccessShareLock,t
1415149120.99527,pg_statio_all_indexes,21938,AccessShareLock,t
1415149120.99527,pg_statio_all_tables,21935,AccessShareLock,t
1415149181.00051,lineitem,21831,RowExclusiveLock,t
1415149181.00051,pg_locks,21964,AccessShareLock,t
1415149181.00051,pg_stat_activity,21968,AccessShareLock,t
1415149181.00051,pg_stat_all_indexes,21965,AccessShareLock,t
1415149181.00051,pg_stat_all_tables,21967,AccessShareLock,t
1415149181.00051,pg_stat_database,21966,AccessShareLock,t
1415149181.00051,pg_statio_all_indexes,21965,AccessShareLock,t
1415149181.00051,pg_statio_all_tables,21967,AccessShareLock,t
1415149241.00137,lineitem,21831,RowExclusiveLock,t
1415149241.00137,pg_locks,55926,AccessShareLock,t
1415149241.00137,pg_stat_all_indexes,55931,AccessShareLock,t
1415149241.00137,pg_stat_all_tables,55929,AccessShareLock,t
1415149241.00137,pg_stat_database,55927,AccessShareLock,t
1415149241.00137,pg_statio_all_indexes,55931,AccessShareLock,t
1415149241.00137,pg_statio_all_tables,55929,AccessShareLock,t
1415149301.00681,lineitem,21831,RowExclusiveLock,t
1415149301.00681,pg_locks,41574,AccessShareLock,t
1415149301.00681,pg_stat_activity,41579,AccessShareLock,t
1415149301.00681,pg_stat_all_indexes,41580,AccessShareLock,t
1415149301.00681,pg_stat_database,41576,AccessShareLock,t
1415149301.00681,pg_statio_all_indexes,41580,AccessShareLock,t
1415149301.00681,pg_statio_all_tables,41581,AccessShareLock,t
1415149361.01459,lineitem,11904,ShareLock,t
1415149361.01459,lineitem,11902,ShareLock,t
1415149361.01459,lineitem,11911,ShareLock,f
1415149361.01459,lineitem,11903,AccessExclusiveLock,f
1415149361.01459,lineitem,11908,ShareLock,f
1415149361.01459,lineitem,11914,ShareLock,f
1415149361.01459,lineitem,11912,ShareLock,f
1415149361.01459,lineitem,11910,ShareLock,f
1415149361.01459,pg_locks,25662,AccessShareLock,t
1415149361.01459,pg_stat_all_indexes,25667,AccessShareLock,t
1415149361.01459,pg_stat_all_tables,25666,AccessShareLock,t
1415149361.01459,pg_stat_database,25665,AccessShareLock,t
1415149361.01459,pg_statio_all_indexes,25667,AccessShareLock,t
1415149361.01459,pg_statio_all_tables,25666,AccessShareLock,t
1415149421.01675,lineitem,11912,ShareLock,f
1415149421.01675,lineitem,11910,ShareLock,f
1415149421.01675,lineitem,11911,ShareLock,f
