# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415150351;sdb;1469.60;4279.60;62223.07;45.25;7.07;4.81;0.04;6.50
axle;60;1415150351;sda;137.10;3.20;6453.20;47.09;0.86;6.26;0.54;7.37
axle;60;1415150411;sdb;1532.63;4253.87;61727.60;43.05;4.28;2.80;0.03;4.81
axle;60;1415150411;sda;7.18;5.07;724.40;101.55;0.01;1.01;0.24;0.17
axle;60;1415150471;sdb;1601.08;4266.67;63397.60;42.26;3.59;2.25;0.03;4.82
axle;60;1415150471;sda;6.88;0.13;436.27;63.40;0.00;0.11;0.06;0.04
axle;60;1415150531;sdb;1903.93;4292.27;55896.53;31.61;4.74;2.49;0.02;4.75
axle;60;1415150531;sda;6.08;0.27;411.87;67.75;0.00;0.09;0.07;0.04
axle;60;1415150591;sdb;2023.38;4386.13;56312.00;30.00;5.26;2.60;0.02;4.95
axle;60;1415150591;sda;6.17;0.00;418.67;67.89;0.00;0.00;0.00;0.00
axle;60;1415150651;sdb;2427.28;4257.56;67123.61;29.41;8.36;3.45;0.03;7.06
axle;60;1415150651;sda;6.12;0.67;419.26;68.66;0.00;0.20;0.10;0.06
axle;60;1415150711;sdb;1752.98;4275.20;48087.07;29.87;6.10;3.48;0.03;5.47
axle;60;1415150711;sda;6.12;0.40;413.87;67.73;0.00;0.10;0.07;0.04
axle;60;1415150771;sdb;1932.25;4270.93;53358.80;29.83;4.71;2.44;0.02;4.56
axle;60;1415150771;sda;10.25;0.27;781.87;76.31;0.00;0.32;0.07;0.07
axle;60;1415150831;sdb;1858.80;4228.27;52712.80;30.63;4.60;2.47;0.02;4.28
axle;60;1415150831;sda;4.58;0.00;390.93;85.29;0.00;0.29;0.01;0.01
axle;60;1415150891;sdb;1951.85;4232.53;52270.53;28.95;4.55;2.33;0.02;4.37
axle;60;1415150891;sda;6.57;1.07;424.40;64.79;0.00;0.09;0.04;0.03
axle;60;1415150951;sdb;2241.42;4531.20;57102.00;27.50;5.12;2.28;0.02;5.08
axle;60;1415150951;sda;6.38;0.13;423.07;66.30;0.00;0.04;0.03;0.02
axle;60;1415151011;sdb;864.25;5354.67;30669.87;41.68;2.20;2.54;0.03;2.51
axle;60;1415151011;sda;5.75;0.40;686.13;119.40;0.00;0.05;0.05;0.03
axle;60;1415151071;sdb;664.43;5435.73;20917.87;39.66;1.84;2.77;0.03;2.17
axle;60;1415151071;sda;3.85;0.13;362.40;94.16;0.00;0.73;0.45;0.17
axle;60;1415151131;sdb;1060.13;5422.93;27586.27;31.14;3.28;3.10;0.04;3.99
axle;60;1415151131;sda;4.70;1.07;672.93;143.40;0.00;0.67;0.09;0.04
axle;60;1415151191;sdb;1033.98;5316.27;25748.80;30.04;4.20;4.06;0.04;3.90
axle;60;1415151191;sda;3.97;0.00;361.20;91.06;0.00;0.32;0.05;0.02
axle;60;1415151251;sdb;1025.43;5295.07;26260.40;30.77;2.39;2.34;0.03;2.84
axle;60;1415151251;sda;3.83;0.13;359.87;93.91;0.00;0.40;0.09;0.03
axle;60;1415151311;sdb;1306.77;5294.93;34874.80;30.74;3.74;2.86;0.03;3.84
axle;60;1415151311;sda;4.57;0.00;673.87;147.56;0.00;0.32;0.04;0.02
